tmc,road,direction,intersection,state,county,zip,start_latitude,start_longitude,end_latitude,end_longitude,miles,road_order
110-04281,DC-295,SOUTHBOUND,Polk St,DC,DISTRICT OF COLUMBIA,20019,38.912264000000,-76.934141000000,38.908950000000,-76.937147000000,0.280438,1
110N04281,DC-295,SOUTHBOUND,Polk St,DC,DISTRICT OF COLUMBIA,20019,38.908950000000,-76.937147000000,38.905751000000,-76.939969000000,0.268134,2
110-04280,DC-295,SOUTHBOUND,Nannie Helen Burroughs Ave,DC,DISTRICT OF COLUMBIA,20019,38.905751000000,-76.939969000000,38.904476000000,-76.941429000000,0.118252,3
110N04280,DC-295,SOUTHBOUND,Nannie Helen Burroughs Ave,DC,DISTRICT OF COLUMBIA,20019,38.904476000000,-76.941429000000,38.898468000000,-76.948739000000,0.571999,4
110-04279,DC-295,SOUTHBOUND,Benning Rd,DC,DISTRICT OF COLUMBIA,20019,38.898468000000,-76.948739000000,38.897494000000,-76.949985000000,0.095012,5
110N04279,DC-295,SOUTHBOUND,Benning Rd,DC,DISTRICT OF COLUMBIA,20019,38.897494000000,-76.949985000000,38.894161000000,-76.953824000000,0.309581,6
110-04278,DC-295,SOUTHBOUND,Baker St,DC,DISTRICT OF COLUMBIA,20019,38.894161000000,-76.953824000000,38.893399000000,-76.954573000000,0.066303,7
110-04277,DC-295,SOUTHBOUND,Capitol St,DC,DISTRICT OF COLUMBIA,20019,38.893399000000,-76.954573000000,38.891855000000,-76.956056600000,0.133228,8
110N04277,DC-295,SOUTHBOUND,Capitol St,DC,DISTRICT OF COLUMBIA,20019,38.891855000000,-76.956056600000,38.887457000000,-76.962018000000,0.448527,9
110-04276,DC-295,SOUTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20020,38.887457000000,-76.962018000000,38.875299000000,-76.974589000000,1.173141,10
110N04276,DC-295,SOUTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20020,38.875299000000,-76.974589000000,38.873987000000,-76.977989000000,0.204565,11
110-04275,DC-295,SOUTHBOUND,I-295/Exit 4,DC,DISTRICT OF COLUMBIA,20020,38.873987000000,-76.977989000000,38.869793000000,-76.987080000000,0.569575,12
110N04275,DC-295,SOUTHBOUND,I-295/Exit 4,DC,DISTRICT OF COLUMBIA,20020,38.869793000000,-76.987080000000,38.867243000000,-76.990851000000,0.273230,13
110+13702,D St,EASTBOUND,Louisiana Ave,DC,DISTRICT OF COLUMBIA,20001,38.894785000000,-77.013682000000,38.894803000000,-77.009479000000,0.226625,1
110P12212,D St,EASTBOUND,I-395/Washington Ave,DC,DISTRICT OF COLUMBIA,20024,38.885023000000,-77.010894000000,38.885042000000,-77.010652000000,0.013112,1
110+12213,D St,EASTBOUND,S New Jersey Ave SE,DC,DISTRICT OF COLUMBIA,20003,38.885042000000,-77.010652000000,38.885060000000,-77.007262000000,0.183251,2
110+13703,D St,EASTBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20002,38.894803000000,-77.009479000000,38.894798000000,-77.002493000000,0.376693,2
110+13704,D St,EASTBOUND,Maryland Ave,DC,DISTRICT OF COLUMBIA,20002,38.894798000000,-77.002493000000,38.894773000000,-76.996481000000,0.324247,3
110+12214,D St,EASTBOUND,3rd St,DC,DISTRICT OF COLUMBIA,20003,38.885060000000,-77.007262000000,38.885032000000,-77.002022000000,0.282551,3
110N12212,D St,WESTBOUND,I-395/Washington Ave,DC,DISTRICT OF COLUMBIA,20024,38.885088000000,-77.010719000000,38.885071000000,-77.010963000000,0.013360,1
110-13703,D St,WESTBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20002,38.894786000000,-76.999514000000,38.894780600000,-77.000203800000,0.037222,1
110-13702,D St,WESTBOUND,Louisiana Ave,DC,DISTRICT OF COLUMBIA,20001,38.894798000000,-77.002493000000,38.894803000000,-77.009479000000,0.376693,2
110-12212,D St,WESTBOUND,I-395/Washington Ave,DC,DISTRICT OF COLUMBIA,20024,38.885060000000,-77.007262000000,38.885088000000,-77.010719000000,0.186606,2
110-13701,D St,WESTBOUND,3rd St,DC,DISTRICT OF COLUMBIA,20001,38.894803000000,-77.009479000000,38.894781000000,-77.015183000000,0.307531,3
110-12213,D St,WESTBOUND,S New Jersey Ave SE,DC,DISTRICT OF COLUMBIA,20003,38.885032000000,-77.002022000000,38.885060000000,-77.007262000000,0.282551,3
110-12283,Eastern Ave,EASTBOUND,Bladensburg Rd,DC,DISTRICT OF COLUMBIA,20722,38.935150000000,-76.963436000000,38.930792000000,-76.957752200000,0.429325,2
110-12284,Eastern Ave,EASTBOUND,US-1/Rhode Island Ave,DC,DISTRICT OF COLUMBIA,20018,38.946387000000,-76.977707000000,38.935236000000,-76.963546000000,1.083722,4
110+12280,Eastern Ave,NORTHBOUND,Nannie Helen Burroughs Ave,DC,DISTRICT OF COLUMBIA,20019,38.893852000000,-76.910641000000,38.898354000000,-76.916346000000,0.439516,1
110+12281,Eastern Ave,NORTHBOUND,Sheriff Rd/Division Ave,DC,DISTRICT OF COLUMBIA,20019,38.898354000000,-76.916346000000,38.903981000000,-76.923576000000,0.550809,2
110+12282,Eastern Ave,NORTHBOUND,DC-295/Kenilworth Ave,DC,DISTRICT OF COLUMBIA,20019,38.903981000000,-76.923576000000,38.912112000000,-76.933948000000,0.791974,3
110P12282,Eastern Ave,NORTHBOUND,DC-295/Kenilworth Ave,DC,DISTRICT OF COLUMBIA,20019,38.912112000000,-76.933948000000,38.912391000000,-76.934290000000,0.026720,4
110N12282,Eastern Ave,SOUTHBOUND,DC-295/Kenilworth Ave,DC,DISTRICT OF COLUMBIA,20019,38.912391000000,-76.934290000000,38.912112000000,-76.933948000000,0.026720,1
110-12281,Eastern Ave,SOUTHBOUND,Sheriff Rd/Division Ave,DC,DISTRICT OF COLUMBIA,20019,38.912112000000,-76.933948000000,38.903981000000,-76.923576000000,0.791974,2
110-12280,Eastern Ave,SOUTHBOUND,Nannie Helen Burroughs Ave,DC,DISTRICT OF COLUMBIA,20019,38.903981000000,-76.923576000000,38.898350400000,-76.916510400000,0.544844,3
110-12279,Eastern Ave,SOUTHBOUND,63rd St,DC,DISTRICT OF COLUMBIA,20743,38.898350400000,-76.916510400000,38.893852000000,-76.910641000000,0.445668,4
110+12284,Eastern Ave,WESTBOUND,US-1/Rhode Island Ave,DC,DISTRICT OF COLUMBIA,20018,38.930792000000,-76.957752200000,38.935150000000,-76.963436000000,0.429325,2
110+12285,Eastern Ave,WESTBOUND,Queens Chapel Ter,DC,DISTRICT OF COLUMBIA,20017,38.935236000000,-76.963546000000,38.946387000000,-76.977707000000,1.083722,4
110+13681,E Capitol St NE,EASTBOUND,4th St,DC,DISTRICT OF COLUMBIA,20002,38.889820000000,-77.005923000000,38.889805000000,-77.000574000000,0.288454,1
110+13682,E Capitol St NE,EASTBOUND,6th St,DC,DISTRICT OF COLUMBIA,20002,38.889805000000,-77.000574000000,38.889813000000,-76.998437000000,0.115270,2
110+05817,E Capitol St NE,EASTBOUND,Minnesota Ave,DC,DISTRICT OF COLUMBIA,20019,38.889724000000,-76.958068000000,38.889744000000,-76.952594000000,0.295227,2
110+13683,E Capitol St NE,EASTBOUND,Massachusetts Ave/11th St,DC,DISTRICT OF COLUMBIA,20002,38.889813000000,-76.998437000000,38.889775000000,-76.991519000000,0.373026,3
110P05817,E Capitol St NE,EASTBOUND,Minnesota Ave,DC,DISTRICT OF COLUMBIA,20019,38.889744000000,-76.952594000000,38.889739000000,-76.948729000000,0.208355,3
110+05819,E Capitol St NE,EASTBOUND,Texas Ave,DC,DISTRICT OF COLUMBIA,20019,38.889738000000,-76.948609000000,38.889626000000,-76.938293000000,0.556650,5
110P05819,E Capitol St NE,EASTBOUND,Texas Ave,DC,DISTRICT OF COLUMBIA,20019,38.889626000000,-76.938293000000,38.889629000000,-76.938058000000,0.012677,6
110+05841,E Capitol St NE,NORTHBOUND,Southeast Fwy,DC,DISTRICT OF COLUMBIA,20003,38.878314000000,-77.009014000000,38.879575000000,-77.009017000000,0.087120,15
110P05841,E Capitol St NE,NORTHBOUND,Southeast Fwy,DC,DISTRICT OF COLUMBIA,20003,38.879575000000,-77.009017000000,38.881858000000,-77.008983000000,0.157587,16
110-05841,E Capitol St NE,SOUTHBOUND,Southeast Fwy,DC,DISTRICT OF COLUMBIA,20003,38.883214000000,-77.009122000000,38.881909000000,-77.009122000000,0.090041,5
110N05841,E Capitol St NE,SOUTHBOUND,Southeast Fwy,DC,DISTRICT OF COLUMBIA,20003,38.881909000000,-77.009122000000,38.879557000000,-77.009125000000,0.162310,6
110-13684,E Capitol St NE,WESTBOUND,N Carolina Ave NE/Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20002,38.889788000000,-76.980754000000,38.890065000000,-76.988309000000,0.427772,5
110N13684,E Capitol St NE,WESTBOUND,N Carolina Ave NE/Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20002,38.890065000000,-76.988309000000,38.890348000000,-76.988922000000,0.046419,6
110-13683,E Capitol St NE,WESTBOUND,Massachusetts Ave/11th St,DC,DISTRICT OF COLUMBIA,20002,38.890348000000,-76.988922000000,38.890385000000,-76.991523000000,0.140250,7
110N13683,E Capitol St NE,WESTBOUND,Massachusetts Ave/11th St,DC,DISTRICT OF COLUMBIA,20002,38.890385000000,-76.991523000000,38.889775000000,-76.991519000000,0.042069,8
110-05818,E Capitol St NE,WESTBOUND,B St,DC,DISTRICT OF COLUMBIA,20019,38.889886000000,-76.937864000000,38.889858000000,-76.948490000000,0.573055,8
110-13682,E Capitol St NE,WESTBOUND,6th St,DC,DISTRICT OF COLUMBIA,20002,38.889775000000,-76.991519000000,38.889813000000,-76.998437000000,0.373026,9
110-05817,E Capitol St NE,WESTBOUND,Minnesota Ave,DC,DISTRICT OF COLUMBIA,20019,38.889858000000,-76.948490000000,38.889847000000,-76.948884000000,0.021252,9
110-13681,E Capitol St NE,WESTBOUND,4th St,DC,DISTRICT OF COLUMBIA,20002,38.889813000000,-76.998437000000,38.889805000000,-77.000574000000,0.115270,10
110N05817,E Capitol St NE,WESTBOUND,Minnesota Ave,DC,DISTRICT OF COLUMBIA,20019,38.889847000000,-76.948884000000,38.889825000000,-76.952690000000,0.205186,10
110-13680,E Capitol St NE,WESTBOUND,1st St,DC,DISTRICT OF COLUMBIA,20002,38.889805000000,-77.000574000000,38.889820000000,-77.005923000000,0.288454,11
110-07915,E Capitol St NE/11th St,EASTBOUND,North Carolina Ave,DC,DISTRICT OF COLUMBIA,20002,38.890385000000,-76.991523000000,38.889268000000,-76.991518000000,0.077054,33
110+07915,E Capitol St NE/11th St,WESTBOUND,North Carolina Ave,DC,DISTRICT OF COLUMBIA,20002,38.889236000000,-76.988310000000,38.890348000000,-76.988922000000,0.103650,5
110P05816,E Capitol St SE,EASTBOUND,DC-295,DC,DISTRICT OF COLUMBIA,20019,38.889741000000,-76.962537000000,38.889724000000,-76.958068000000,0.241041,1
110+13685,E Capitol St SE,EASTBOUND,17th St,DC,DISTRICT OF COLUMBIA,20003,38.889773000000,-76.988314000000,38.889788000000,-76.980754000000,0.407638,4
110+13686,E Capitol St SE,EASTBOUND,19th St,DC,DISTRICT OF COLUMBIA,20002,38.889788000000,-76.980754000000,38.889785000000,-76.977235000000,0.189776,5
110P13686,E Capitol St SE,EASTBOUND,19th St,DC,DISTRICT OF COLUMBIA,20002,38.889785000000,-76.977235000000,38.889784000000,-76.976783000000,0.024359,6
110+05820,E Capitol St SE,EASTBOUND,Benning Rd,DC,DISTRICT OF COLUMBIA,20019,38.889629000000,-76.938058000000,38.889641000000,-76.937488000000,0.030759,7
110+13687,E Capitol St SE,EASTBOUND,22nd St,DC,DISTRICT OF COLUMBIA,20002,38.889784000000,-76.976783000000,38.889419000000,-76.974148000000,0.154853,7
110P13687,E Capitol St SE,EASTBOUND,22nd St,DC,DISTRICT OF COLUMBIA,20002,38.889419000000,-76.974148000000,38.889368000000,-76.973827000000,0.017710,8
110+05821,E Capitol St SE,EASTBOUND,Central Ave,DC,DISTRICT OF COLUMBIA,20019,38.889641000000,-76.937488000000,38.889684000000,-76.931481000000,0.323936,8
110P05821,E Capitol St SE,EASTBOUND,Central Ave,DC,DISTRICT OF COLUMBIA,20019,38.889684000000,-76.931481000000,38.889692000000,-76.930042000000,0.077613,9
110+05822,E Capitol St SE,EASTBOUND,Division Ave,DC,DISTRICT OF COLUMBIA,20019,38.889692000000,-76.930042000000,38.889685000000,-76.927968000000,0.111852,10
110+05823,E Capitol St SE,EASTBOUND,Southern Ave,DC,DISTRICT OF COLUMBIA,20019,38.889685000000,-76.927968000000,38.889674000000,-76.913461000000,0.782280,11
110P05823,E Capitol St SE,EASTBOUND,Southern Ave,DC,DISTRICT OF COLUMBIA,20019,38.889674000000,-76.913461000000,38.889589000000,-76.911648000000,0.097933,12
110N13687,E Capitol St SE,WESTBOUND,22nd St,DC,DISTRICT OF COLUMBIA,20002,38.890191000000,-76.973821000000,38.890135000000,-76.974228000000,0.022370,1
110N05823,E Capitol St SE,WESTBOUND,Southern Ave,DC,DISTRICT OF COLUMBIA,20019,38.889744000000,-76.911829000000,38.889791000000,-76.913323000000,0.080658,1
110-13686,E Capitol St SE,WESTBOUND,19th St,DC,DISTRICT OF COLUMBIA,20002,38.890135000000,-76.974228000000,38.889784000000,-76.976783000000,0.156593,2
110-05822,E Capitol St SE,WESTBOUND,Division Ave,DC,DISTRICT OF COLUMBIA,20019,38.889775000000,-76.912841000000,38.889815000000,-76.927966000000,0.815525,2
110-05821,E Capitol St SE,WESTBOUND,Central Ave,DC,DISTRICT OF COLUMBIA,20019,38.889815000000,-76.927966000000,38.889835000000,-76.930461000000,0.134533,3
110N13686,E Capitol St SE,WESTBOUND,19th St,DC,DISTRICT OF COLUMBIA,20002,38.889784000000,-76.976783000000,38.889785000000,-76.977235000000,0.024359,3
110N05821,E Capitol St SE,WESTBOUND,Central Ave,DC,DISTRICT OF COLUMBIA,20019,38.889835000000,-76.930461000000,38.889839000000,-76.930822000000,0.019450,4
110-13685,E Capitol St SE,WESTBOUND,17th St,DC,DISTRICT OF COLUMBIA,20003,38.889785000000,-76.977235000000,38.889788000000,-76.980754000000,0.189776,4
110-05820,E Capitol St SE,WESTBOUND,Benning Rd,DC,DISTRICT OF COLUMBIA,20019,38.889839000000,-76.930822000000,38.889895000000,-76.937597000000,0.365383,5
110-05816,E Capitol St SE,WESTBOUND,DC-295,DC,DISTRICT OF COLUMBIA,20019,38.889825000000,-76.952690000000,38.889833000000,-76.957939000000,0.282986,11
110N05816,E Capitol St SE,WESTBOUND,DC-295,DC,DISTRICT OF COLUMBIA,20019,38.889833000000,-76.957939000000,38.889864000000,-76.959371000000,0.077302,12
110+10772,E St,EASTBOUND,17th St,DC,DISTRICT OF COLUMBIA,20006,38.895434000000,-77.044924000000,38.895379000000,-77.039464000000,0.294419,1
110+10757,E St,EASTBOUND,15th St,DC,DISTRICT OF COLUMBIA,20004,38.895379000000,-77.039464000000,38.895445000000,-77.033743000000,0.312254,2
110-10772,E St,WESTBOUND,17th St,DC,DISTRICT OF COLUMBIA,20006,38.895546000000,-77.033741000000,38.895379000000,-77.039464000000,0.312937,1
110-10755,E St,WESTBOUND,19th St,DC,DISTRICT OF COLUMBIA,20006,38.895968000000,-77.041708000000,38.895988000000,-77.043474000000,0.095385,1
110-10754,E St,WESTBOUND,Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20037,38.895988000000,-77.043474000000,38.896022000000,-77.050120000000,0.359045,2
110-10218,E Street Expy,EASTBOUND,I-66/US-50/Ohio Dr/Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20006,38.895810000000,-77.051278000000,38.895434000000,-77.044924000000,0.345312,1
110P10769,E Street Expy,EASTBOUND,Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20037,38.890729000000,-77.052010000000,38.891569000000,-77.052194000000,0.061146,2
110+10770,E Street Expy,EASTBOUND,20th St,DC,DISTRICT OF COLUMBIA,20006,38.891569000000,-77.052194000000,38.895434000000,-77.044924000000,0.729151,2
110+10217,E Street Expy,WESTBOUND,20th St,DC,DISTRICT OF COLUMBIA,20037,38.895973000000,-77.044916000000,38.895919000000,-77.051076000000,0.335183,1
110N10769,E Street Expy,WESTBOUND,Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20037,38.891660000000,-77.052735000000,38.890725000000,-77.052091000000,0.075687,2
110-10769,E Street Expy,WESTBOUND,Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20037,38.895973000000,-77.044916000000,38.891660000000,-77.052735000000,0.801233,2
110+10761,Firth Sterling Ave,EASTBOUND,Sumner Rd,DC,DISTRICT OF COLUMBIA,20020,38.860648000000,-77.003395000000,38.861799000000,-76.999225000000,0.248063,2
110+10220,Firth Sterling Ave,EASTBOUND,Suitland Pkwy,DC,DISTRICT OF COLUMBIA,20020,38.861799000000,-76.999225000000,38.862130000000,-76.998398000000,0.050085,3
110P10220,Firth Sterling Ave,EASTBOUND,Suitland Pkwy,DC,DISTRICT OF COLUMBIA,20020,38.862130000000,-76.998398000000,38.862615000000,-76.997114000000,0.076929,4
110+10221,Firth Sterling Ave,EASTBOUND,Anacostia Fwy/Howard Rd,DC,DISTRICT OF COLUMBIA,20020,38.862615000000,-76.997114000000,38.862840000000,-76.996511000000,0.036041,5
110P10221,Firth Sterling Ave,EASTBOUND,Anacostia Fwy/Howard Rd,DC,DISTRICT OF COLUMBIA,20020,38.862840000000,-76.996511000000,38.863011000000,-76.995992000000,0.030386,6
110N10221,Firth Sterling Ave,WESTBOUND,Anacostia Fwy/Howard Rd,DC,DISTRICT OF COLUMBIA,20020,38.863011000000,-76.995992000000,38.862840000000,-76.996511000000,0.030386,1
110-10220,Firth Sterling Ave,WESTBOUND,Suitland Pkwy,DC,DISTRICT OF COLUMBIA,20020,38.862840000000,-76.996511000000,38.862615000000,-76.997114000000,0.036041,2
110N10220,Firth Sterling Ave,WESTBOUND,Suitland Pkwy,DC,DISTRICT OF COLUMBIA,20020,38.862615000000,-76.997114000000,38.862130000000,-76.998398000000,0.076929,3
110-10761,Firth Sterling Ave,WESTBOUND,Sumner Rd,DC,DISTRICT OF COLUMBIA,20020,38.862130000000,-76.998398000000,38.861799000000,-76.999225000000,0.050085,4
110-10219,Firth Sterling Ave,WESTBOUND,S Capitol St SE,DC,DISTRICT OF COLUMBIA,20020,38.861799000000,-76.999225000000,38.860648000000,-77.003395000000,0.248063,5
110+13067,Fort Davis Dr,NORTHBOUND,Ridge Rd,DC,DISTRICT OF COLUMBIA,20019,38.872873000000,-76.948676000000,38.880870000000,-76.945783000000,0.648928,1
110+13066,Fort Davis Dr,NORTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20019,38.866275000000,-76.953019000000,38.872873000000,-76.948676000000,0.570445,2
110-13066,Fort Davis Dr,SOUTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20019,38.880870000000,-76.945783000000,38.872873000000,-76.948676000000,0.648928,2
110-13065,Fort Davis St,SOUTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20020,38.872873000000,-76.948676000000,38.866275000000,-76.953019000000,0.570445,1
110+10510,Foxhall Rd,NORTHBOUND,Nebraska Ave,DC,DISTRICT OF COLUMBIA,20016,38.919170000000,-77.088752000000,38.933201000000,-77.091067000000,0.983987,1
110+10509,Foxhall Rd,NORTHBOUND,W St,DC,DISTRICT OF COLUMBIA,20007,38.913012000000,-77.085218000000,38.919170000000,-77.088752000000,0.498301,2
110P10508,Foxhall Rd,NORTHBOUND,Reservoir Rd/Salem Ln,DC,DISTRICT OF COLUMBIA,20007,38.912123000000,-77.084908000000,38.913012000000,-77.085218000000,0.063694,3
110+10508,Foxhall Rd,NORTHBOUND,Reservoir Rd/Salem Ln,DC,DISTRICT OF COLUMBIA,20007,38.906900000000,-77.081059000000,38.912123000000,-77.084908000000,0.416524,4
110P10507,Foxhall Rd,NORTHBOUND,Macarthur Blvd/44th St,DC,DISTRICT OF COLUMBIA,20007,38.906598000000,-77.080824000000,38.906900000000,-77.081059000000,0.024359,5
110+10507,Foxhall Rd,NORTHBOUND,Macarthur Blvd/44th St,DC,DISTRICT OF COLUMBIA,20007,38.906028000000,-77.079146000000,38.906598000000,-77.080824000000,0.107999,6
110-10509,Foxhall Rd,SOUTHBOUND,W St,DC,DISTRICT OF COLUMBIA,20007,38.933201000000,-77.091067000000,38.919170000000,-77.088752000000,0.981936,1
110-10508,Foxhall Rd,SOUTHBOUND,Reservoir Rd/Salem Ln,DC,DISTRICT OF COLUMBIA,20007,38.919170000000,-77.088752000000,38.913012000000,-77.085218000000,0.498301,2
110N10508,Foxhall Rd,SOUTHBOUND,Reservoir Rd/Salem Ln,DC,DISTRICT OF COLUMBIA,20007,38.913012000000,-77.085218000000,38.912123000000,-77.084908000000,0.063694,3
110-10507,Foxhall Rd,SOUTHBOUND,Macarthur Blvd/44th St,DC,DISTRICT OF COLUMBIA,20007,38.912123000000,-77.084908000000,38.907099000000,-77.081316000000,0.397696,4
110N10507,Foxhall Rd,SOUTHBOUND,Macarthur Blvd/44th St,DC,DISTRICT OF COLUMBIA,20007,38.907099000000,-77.081316000000,38.906633000000,-77.080972000000,0.037160,5
110-10506,Foxhall Rd,SOUTHBOUND,Canal Rd,DC,DISTRICT OF COLUMBIA,20007,38.906633000000,-77.080972000000,38.905902000000,-77.079203000000,0.115953,6
110P05754,Francis Scott Key Brg,NORTHBOUND,George Washington Memorial Pkwy,DC,DISTRICT OF COLUMBIA,22209,38.899116000000,-77.070719000000,38.900814000000,-77.070613000000,0.119122,633
110+05755,Francis Scott Key Brg,NORTHBOUND,Whitehurst Fwy,DC,DISTRICT OF COLUMBIA,20007,38.900814000000,-77.070613000000,38.903813000000,-77.069235000000,0.220597,634
110P05755,Francis Scott Key Brg,NORTHBOUND,Whitehurst Fwy,DC,DISTRICT OF COLUMBIA,20007,38.903813000000,-77.069235000000,38.904188000000,-77.069063000000,0.027466,635
110+06544,Francis Scott Key Brg,NORTHBOUND,M St,DC,DISTRICT OF COLUMBIA,20007,38.904188000000,-77.069063000000,38.904730000000,-77.068813000000,0.039707,636
110P06544,Francis Scott Key Brg,NORTHBOUND,M St,DC,DISTRICT OF COLUMBIA,20007,38.904730000000,-77.068813000000,38.905062000000,-77.068610000000,0.025415,637
110N06544,Francis Scott Key Brg,SOUTHBOUND,M St,DC,DISTRICT OF COLUMBIA,20007,38.905062000000,-77.068610000000,38.904730000000,-77.068813000000,0.025415,67
110-05755,Francis Scott Key Brg,SOUTHBOUND,Whitehurst Fwy,DC,DISTRICT OF COLUMBIA,20007,38.904730000000,-77.068813000000,38.904188000000,-77.069063000000,0.039707,68
110N05755,Francis Scott Key Brg,SOUTHBOUND,Whitehurst Fwy,DC,DISTRICT OF COLUMBIA,20007,38.904188000000,-77.069063000000,38.903813000000,-77.069235000000,0.027466,69
110-05754,Francis Scott Key Brg,SOUTHBOUND,George Washington Memorial Pkwy,DC,DISTRICT OF COLUMBIA,22209,38.903813000000,-77.069235000000,38.900814000000,-77.070613000000,0.220597,70
110N05754,Francis Scott Key Brg,SOUTHBOUND,George Washington Memorial Pkwy,DC,DISTRICT OF COLUMBIA,22209,38.900814000000,-77.070613000000,38.899963000000,-77.071293000000,0.070964,71
110+12261,Franklin St,EASTBOUND,4th St,DC,DISTRICT OF COLUMBIA,20017,38.927023000000,-77.006338000000,38.925576000000,-77.000556000000,0.348233,1
110+12262,Franklin St,EASTBOUND,12th St,DC,DISTRICT OF COLUMBIA,20017,38.925576000000,-77.000556000000,38.925520000000,-76.990434000000,0.545838,2
